Title,Price,Beds,Baths,Garage,Size_sqm,Location,Details_URL
2 Bedroom Apartment,799000.0,2.0,1.0,1.0,,,
6 Bedroom House,8790000.0,6.0,55.0,9.0,1460.0,,
4 Bedroom House,3600000.0,4.0,4.0,4.0,1361.0,,
2 Bedroom Apartment,490000.0,2.0,1.0,1.0,,,
2 Bedroom Apartment,450000.0,2.0,2.0,1.0,,,
2 Bedroom Apartment,799000.0,2.0,1.0,1.0,,,
3 Bedroom House,370000.0,3.0,2.0,1.0,,,
1 Bedroom Apartment,499000.0,1.0,1.0,1.0,,,
5 Bedroom House,2200000.0,5.0,3.0,5.0,1497.0,,
Apartment,620000.0,,,,,,
Apartment,620000.0,,,,,,
4 Bedroom House,2550000.0,4.0,2.0,4.0,1537.0,,
2 Bedroom House,895000.0,2.0,2.0,1.0,285.0,,
4 Bedroom House,2900000.0,4.0,3.0,2.0,714.0,,
2 Bedroom House,830000.0,2.0,2.0,1.0,,,
3 Bedroom House,3400000.0,3.0,2.0,4.0,575.0,,
4 Bedroom House,19800000.0,4.0,5.0,7.0,9702.0,530 Pine Lake Drive,
3 Bedroom House,1200000.0,3.0,2.0,1.0,1120.0,,
5 Bedroom Townhouse,2580000.0,5.0,2.0,4.0,533.0,,
4 Bedroom House,1580000.0,4.0,4.0,2.0,1333.0,,
3 Bedroom Townhouse,1380000.0,3.0,2.0,5.0,360.0,,
4 Bedroom House,1265000.0,4.0,2.0,2.0,1293.0,,
5 Bedroom House,1870000.0,5.0,3.0,6.0,983.0,,
3 Bedroom Townhouse,1070000.0,3.0,2.0,1.0,,,
2 Bedroom House,830000.0,2.0,2.0,1.0,,,
7 Bedroom House,13500000.0,7.0,7.0,8.0,1585.0,,
House,1600000.0,,2.0,,1012.0,,
4 Bedroom House,1840000.0,4.0,3.0,1.0,1123.0,,
3 Bedroom House,1950000.0,3.0,2.0,1.0,,,
3 Bedroom House,2450000.0,3.0,2.0,2.0,1028.0,,
4 Bedroom House,2900000.0,4.0,2.0,1.0,8193.0,35 Sabiepark Street,
3 Bedroom Townhouse,2320000.0,3.0,25.0,2.0,203.0,,
2 Bedroom Apartment,720000.0,2.0,2.0,1.0,,,
3 Bedroom House,1540000.0,3.0,2.0,3.0,1234.0,,
3 Bedroom Townhouse,4150000.0,3.0,2.0,2.0,,,
3 Bedroom House,1050000.0,3.0,1.0,1.0,1428.0,,
3 Bedroom House,880000.0,3.0,1.0,1.0,,,
3 Bedroom Townhouse,1288000.0,3.0,2.0,2.0,400.0,,
3 Bedroom House,550000.0,3.0,1.0,,,,
4 Bedroom House,649000.0,4.0,2.0,2.0,,,
House,2280000.0,,,,2052.0,,
3 Bedroom House,350000.0,3.0,1.0,1.0,300.0,,
5 Bedroom House,2400000.0,5.0,4.0,,,,
3 Bedroom Townhouse,1650000.0,3.0,2.0,2.0,,,
4 Bedroom Apartment,750000.0,4.0,2.0,2.0,,,
4 Bedroom House,1900000.0,4.0,1.0,2.0,1668.0,,
3 Bedroom House,550000.0,3.0,1.0,,,,
3 Bedroom Apartment,1589000.0,3.0,25.0,2.0,,,
3 Bedroom House,450000.0,3.0,1.0,,250.0,,
3 Bedroom Townhouse,1350000.0,3.0,3.0,2.0,280.0,,
House,1070000.0,,,,1000.0,,
2 Bedroom House,5350000.0,2.0,2.0,3.0,1794.0,,
2 Bedroom Apartment,655000.0,2.0,1.0,1.0,,,
4 Bedroom House,1985000.0,4.0,2.0,2.0,1036.0,,
3 Bedroom House,1150000.0,3.0,2.0,2.0,447.0,,
3 Bedroom House,2495000.0,3.0,2.0,4.0,1222.0,,
4 Bedroom House,1985000.0,4.0,2.0,2.0,1036.0,,
4 Bedroom House,3039000.0,4.0,4.0,5.0,750.0,,
3 Bedroom House,1050000.0,3.0,3.0,2.0,499.0,,
3 Bedroom House,952000.0,3.0,2.0,4.0,488.0,,
6 Bedroom House,1580000.0,6.0,3.0,6.0,1105.0,,
4 Bedroom House,2495000.0,4.0,4.0,3.0,991.0,,
4 Bedroom House,1800000.0,4.0,2.0,3.0,1202.0,,
8 Bedroom House,3300000.0,8.0,8.0,8.0,1100.0,,
4 Bedroom House,1785000.0,4.0,2.0,4.0,918.0,,
House,3700000.0,,,,667.0,,
3 Bedroom House,880000.0,3.0,1.0,2.0,220.0,,
3 Bedroom House,590000.0,3.0,3.0,4.0,908.0,,
4 Bedroom House,3800000.0,4.0,3.0,1.0,8565.0,,
3 Bedroom House,1395000.0,3.0,2.0,2.0,9000.0,,
4 Bedroom House,895000.0,4.0,2.0,6.0,1018.0,32 Barberton,
2 Bedroom House,685000.0,2.0,1.0,,297.0,,
3 Bedroom Townhouse,960000.0,3.0,2.0,1.0,,,
3 Bedroom House,850000.0,3.0,2.0,1.0,208.0,,
3 Bedroom House,590000.0,3.0,1.0,1.0,200.0,,
3 Bedroom House,799000.0,3.0,15.0,2.0,1020.0,,
4 Bedroom House,999220.0,4.0,2.0,2.0,1522.0,,
3 Bedroom House,850000.0,3.0,2.0,1.0,,,
2 Bedroom Apartment,4800000.0,2.0,15.0,2.0,2935.0,,
3 Bedroom House,1210000.0,3.0,2.0,2.0,,,
3 Bedroom Apartment,1399000.0,3.0,25.0,2.0,140.0,,
2 Bedroom Townhouse,699000.0,2.0,1.0,1.0,,,
5 Bedroom House,19500000.0,5.0,5.0,8.0,1.0,,
3 Bedroom Townhouse,799000.0,3.0,1.0,1.0,,,
4 Bedroom House,1486000.0,4.0,2.0,5.0,1205.0,,
5 Bedroom House,5900000.0,5.0,4.0,4.0,15000.0,,
4 Bedroom House,1990000.0,4.0,1.0,,,,
3 Bedroom House,1300000.0,3.0,3.0,2.0,1500.0,,
3 Bedroom House,595000.0,3.0,15.0,1.0,200.0,,
2 Bedroom House,650000.0,2.0,1.0,,117.0,,
5 Bedroom House,2200000.0,5.0,3.0,1.0,1497.0,,
3 Bedroom Apartment,795000.0,3.0,1.0,1.0,,,
2 Bedroom Townhouse,695000.0,2.0,1.0,,,,
3 Bedroom House,1300000.0,3.0,3.0,4.0,1500.0,,
5 Bedroom House,19500000.0,5.0,5.0,8.0,1.0,,
4 Bedroom House,3395000.0,4.0,25.0,5.0,1404.0,,
5 Bedroom House,3894000.0,5.0,4.0,4.0,1849.0,,
5 Bedroom House,3394000.0,5.0,35.0,7.0,1285.0,,
3 Bedroom Townhouse,1280000.0,3.0,2.0,1.0,593.0,,
3 Bedroom House,935000.0,3.0,1.0,1.0,289.0,,
3 Bedroom House,1500000.0,3.0,2.0,1.0,492.0,,
Townhouse,2199000.0,,,,158.0,,
3 Bedroom Townhouse,1999000.0,3.0,2.0,1.0,137.0,,
3 Bedroom House,670000.0,3.0,2.0,1.0,,,
5 Bedroom House,3120000.0,5.0,3.0,5.0,573.0,,
6 Bedroom House,28000000.0,6.0,6.0,5.0,12066.0,,
4 Bedroom House,1378000.0,4.0,2.0,2.0,1039.0,,
3 Bedroom House,1800000.0,3.0,2.0,4.0,1203.0,,
5 Bedroom House,,5.0,4.0,8.0,2560.0,,
3 Bedroom Townhouse,1589000.0,3.0,3.0,1.0,153.0,,
3 Bedroom House,1790000.0,3.0,2.0,5.0,1019.0,,
7 Bedroom House,2150000.0,7.0,7.0,7.0,1575.0,,
5 Bedroom House,1950000.0,5.0,5.0,2.0,6788.0,,
13 Bedroom House,3450000.0,13.0,13.0,13.0,1187.0,,
4 Bedroom House,,4.0,4.0,6.0,1927.0,,
5 Bedroom House,1950000.0,5.0,5.0,2.0,6788.0,,
2 Bedroom Apartment,950000.0,2.0,1.0,1.0,,,
1 Bedroom Apartment,670000.0,1.0,1.0,1.0,,49 Ehmke Street,
3 Bedroom House,680000.0,3.0,1.0,1.0,225.0,,
1 Bedroom Apartment,4200000.0,1.0,1.0,1.0,2800.0,,
2 Bedroom House,850000.0,2.0,2.0,,10000.0,,
2 Bedroom House,1330000.0,2.0,2.0,2.0,351.0,,
3 Bedroom House,130000.0,3.0,,,,,
3 Bedroom House,850000.0,3.0,1.0,1.0,,,
1 Bedroom Apartment,4200000.0,1.0,1.0,1.0,2800.0,,
8 Bedroom House,400000.0,8.0,8.0,4.0,400.0,,
2 Bedroom House,650000.0,2.0,1.0,,,,
2 Bedroom Apartment,850000.0,2.0,1.0,1.0,,,
2 Bedroom Apartment,620000.0,2.0,1.0,1.0,,,
2 Bedroom House,1000000.0,2.0,2.0,,618.0,,
3 Bedroom House,700000.0,3.0,1.0,,,,
4 Bedroom House,1600000.0,4.0,2.0,2.0,1000.0,,
4 Bedroom House,4200000.0,4.0,4.0,5.0,2973.0,,
4 Bedroom House,990000.0,4.0,3.0,,1117.0,,
3 Bedroom House,2800000.0,3.0,3.0,1.0,,,
4 Bedroom House,2090000.0,4.0,4.0,5.0,,,
2 Bedroom House,650000.0,2.0,1.0,1.0,350.0,,
3 Bedroom House,1280000.0,3.0,2.0,3.0,,,
6 Bedroom House,,6.0,4.0,11.0,1269.0,,
4 Bedroom House,4530000.0,4.0,4.0,2.0,1452.0,,
3 Bedroom House,1095000.0,3.0,2.0,6.0,476.0,,
3 Bedroom House,1310000.0,3.0,2.0,1.0,,,
4 Bedroom House,1470000.0,4.0,2.0,2.0,1210.0,,
6 Bedroom House,,6.0,4.0,11.0,1269.0,,
3 Bedroom House,1950000.0,3.0,3.0,4.0,298.0,,
2 Bedroom House,1650000.0,2.0,2.0,1.0,,,
2 Bedroom House,1399000.0,2.0,1.0,,1500.0,,
3 Bedroom House,1579000.0,3.0,2.0,4.0,,,
2 Bedroom Townhouse,890000.0,2.0,2.0,2.0,181.0,,
4 Bedroom House,1999000.0,4.0,2.0,2.0,1158.0,,
3 Bedroom House,380000.0,3.0,1.0,1.0,958.0,,
5 Bedroom House,2300000.0,5.0,3.0,2.0,1995.0,,
4 Bedroom House,2450000.0,4.0,3.0,2.0,,,
4 Bedroom House,2395000.0,4.0,3.0,9.0,1472.0,,
3 Bedroom House,1010000.0,3.0,25.0,3.0,155.0,,
1 Bedroom Apartment,790000.0,1.0,1.0,1.0,,,
3 Bedroom House,860000.0,3.0,2.0,1.0,,,
3 Bedroom Townhouse,1350000.0,3.0,3.0,2.0,,,
3 Bedroom House,3306284.0,3.0,3.0,2.0,,17 Goud,
3 Bedroom House,1580000.0,3.0,25.0,7.0,1852.0,,
3 Bedroom House,2200000.0,3.0,2.0,2.0,1189.0,,
3 Bedroom House,4500000.0,3.0,2.0,6.0,40371.0,31 Granite Hill,
3 Bedroom House,1090000.0,3.0,1.0,1.0,,,
3 Bedroom House,2172000.0,3.0,1.0,2.0,1977.0,,
2 Bedroom Townhouse,820000.0,2.0,1.0,2.0,,,
4 Bedroom House,4650000.0,4.0,2.0,2.0,,,
3 Bedroom House,1265000.0,3.0,2.0,2.0,1293.0,,
3 Bedroom Townhouse,1325000.0,3.0,1.0,1.0,265.0,83 Senator,
2 Bedroom Apartment,640000.0,2.0,1.0,,,,
4 Bedroom House,1065000.0,4.0,2.0,7.0,1123.0,,
3 Bedroom House,569000.0,3.0,2.0,1.0,200.0,2608 Hlalani Kahle,
3 Bedroom Townhouse,860000.0,3.0,2.0,2.0,,,
3 Bedroom Townhouse,1050000.0,3.0,2.0,3.0,,,
2 Bedroom Apartment,990000.0,2.0,2.0,1.0,,,
15 Bedroom Apartment,1600000.0,15.0,5.0,4.0,,,
2 Bedroom Apartment,620000.0,2.0,1.0,1.0,,,
4 Bedroom House,4650000.0,4.0,2.0,2.0,,,
2 Bedroom House,685000.0,2.0,1.0,2.0,,,
4 Bedroom House,1685000.0,4.0,2.0,3.0,1379.0,,
2 Bedroom House,745000.0,2.0,1.0,1.0,155.0,,
3 Bedroom Townhouse,1650000.0,3.0,2.0,2.0,329.0,,
4 Bedroom Townhouse,1990000.0,4.0,2.0,3.0,,,
3 Bedroom Townhouse,770000.0,3.0,1.0,1.0,58.0,,
6 Bedroom House,6200000.0,6.0,85.0,5.0,1280.0,,
3 Bedroom House,700000.0,3.0,2.0,1.0,387.0,,
3 Bedroom House,6400000.0,3.0,35.0,2.0,10000.0,,
3 Bedroom Apartment,950000.0,3.0,2.0,1.0,89.0,,
4 Bedroom House,4200000.0,4.0,45.0,4.0,3998.0,,
2 Bedroom Apartment,844903.0,2.0,1.0,1.0,,,
2 Bedroom House,650000.0,2.0,1.0,1.0,176.0,,
2 Bedroom House,745000.0,2.0,1.0,1.0,155.0,,
3 Bedroom House,1728800.0,3.0,3.0,2.0,1392.0,,
2 Bedroom House,1000000.0,2.0,2.0,3.0,,,
3 Bedroom House,1380000.0,3.0,2.0,3.0,798.0,,
2 Bedroom Apartment,665000.0,2.0,1.0,2.0,,,
4 Bedroom House,19800000.0,4.0,,,,,
8 Bedroom House,1890000.0,8.0,7.0,2.0,1364.0,,
3 Bedroom House,2350000.0,3.0,2.0,8.0,1467.0,,
5 Bedroom House,2870000.0,5.0,3.0,3.0,573.0,,
3 Bedroom House,949000.0,3.0,2.0,4.0,970.0,"1 Pikkewyn Street, Kriel Ext 7, Mpumalanga",
3 Bedroom Townhouse,1850000.0,3.0,2.0,4.0,190.0,,
3 Bedroom House,1880000.0,3.0,2.0,5.0,1410.0,,
4 Bedroom House,2500000.0,4.0,3.0,2.0,1517.0,,
6 Bedroom House,4400000.0,6.0,6.0,4.0,1230.0,,
3 Bedroom Townhouse,1950000.0,3.0,2.0,4.0,599.0,,
3 Bedroom House,1250000.0,3.0,2.0,1.0,417.0,,
3 Bedroom House,795000.0,3.0,15.0,4.0,374.0,,
3 Bedroom House,1300000.0,3.0,2.0,3.0,1000.0,,
4 Bedroom House,4300000.0,4.0,3.0,4.0,1300.0,,
1 Bedroom Townhouse,815000.0,1.0,1.0,1.0,124.0,,
4 Bedroom Townhouse,1412000.0,4.0,2.0,4.0,457.0,,
2 Bedroom House,1200000.0,2.0,2.0,,396.0,,
4 Bedroom House,1198000.0,4.0,2.0,1.0,1487.0,,
3 Bedroom House,2115000.0,3.0,2.0,2.0,844.0,,
3 Bedroom House,1275000.0,3.0,2.0,1.0,,,
2 Bedroom Townhouse,1170000.0,2.0,2.0,2.0,,,
2 Bedroom House,1200000.0,2.0,2.0,,396.0,,
3 Bedroom House,1650000.0,3.0,2.0,6.0,624.0,,
House,1200000.0,,,,,,
4 Bedroom House,1765000.0,4.0,2.0,5.0,918.0,,
2 Bedroom House,1200000.0,2.0,2.0,1.0,392.0,,
3 Bedroom House,1200000.0,3.0,1.0,3.0,1300.0,,
6 Bedroom House,2200000.0,6.0,4.0,2.0,2046.0,,
2 Bedroom Apartment,979000.0,2.0,1.0,2.0,307.0,66 Ingwenya Street,
3 Bedroom House,1500000.0,3.0,2.0,2.0,1561.0,,
3 Bedroom Apartment,1190000.0,3.0,2.0,2.0,,,
2 Bedroom Townhouse,699000.0,2.0,1.0,1.0,,,
5 Bedroom House,3700000.0,5.0,4.0,4.0,884.0,,
5 Bedroom House,2690000.0,5.0,15.0,,941.0,,
3 Bedroom Townhouse,1250000.0,3.0,3.0,4.0,,,
2 Bedroom Townhouse,925000.0,2.0,2.0,1.0,155.0,,
3 Bedroom House,2850000.0,3.0,2.0,4.0,456.0,,
5 Bedroom House,3700000.0,5.0,4.0,4.0,884.0,,
3 Bedroom House,520000.0,3.0,1.0,1.0,200.0,,
3 Bedroom House,1300000.0,3.0,2.0,2.0,,,
3 Bedroom House,1380000.0,3.0,2.0,1.0,,,
3 Bedroom House,2400000.0,3.0,2.0,4.0,1328.0,,
3 Bedroom House,2599999.0,3.0,2.0,2.0,1391.0,,
2 Bedroom Apartment,610000.0,2.0,1.0,1.0,,,
5 Bedroom House,2500000.0,5.0,4.0,2.0,1636.0,,
3 Bedroom House,2689000.0,3.0,25.0,4.0,1572.0,,
5 Bedroom House,3200000.0,5.0,4.0,8.0,991.0,,
2 Bedroom Townhouse,830000.0,2.0,2.0,2.0,162.0,,
3 Bedroom House,1560000.0,3.0,1.0,8.0,,,
3 Bedroom House,5800000.0,3.0,35.0,4.0,1573.0,,
3 Bedroom House,480000.0,3.0,1.0,4.0,933.0,,
3 Bedroom House,1500000.0,3.0,2.0,1.0,310.0,,
5 Bedroom House,2520000.0,5.0,3.0,5.0,1090.0,,
3 Bedroom House,1450000.0,3.0,2.0,2.0,840.0,,
6 Bedroom House,4900000.0,6.0,4.0,2.0,1839.0,,
3 Bedroom House,1250000.0,3.0,2.0,3.0,486.0,2558 Wesselton Street,
3 Bedroom Apartment,1600000.0,3.0,2.0,2.0,,,
5 Bedroom House,500000.0,5.0,5.0,5.0,1200.0,"9, 4 Avenue",
3 Bedroom Apartment,950000.0,3.0,25.0,2.0,,,
4 Bedroom House,3120000.0,4.0,4.0,5.0,1009.0,,
3 Bedroom House,2190000.0,3.0,2.0,3.0,621.0,,
5 Bedroom House,4725000.0,5.0,3.0,3.0,1500.0,,
4 Bedroom House,2235000.0,4.0,35.0,6.0,1392.0,,
3 Bedroom House,1665000.0,3.0,2.0,3.0,958.0,,
3 Bedroom House,1260000.0,3.0,2.0,1.0,800.0,,
4 Bedroom House,1630000.0,4.0,2.0,2.0,1487.0,Camden Avenue,
5 Bedroom House,500000.0,5.0,5.0,5.0,1200.0,"9, 4 Avenue",
3 Bedroom House,4769000.0,3.0,4.0,6.0,1200.0,,
3 Bedroom House,720000.0,3.0,3.0,1.0,1039.0,,
5 Bedroom House,1899000.0,5.0,3.0,3.0,837.0,,
4 Bedroom House,4950000.0,4.0,4.0,16.0,10930.0,"3 Bedford Estate, Yaverland Road",
3 Bedroom House,1800000.0,3.0,2.0,4.0,1200.0,,
2 Bedroom Townhouse,800000.0,2.0,1.0,1.0,,,
1 Bedroom Apartment,650000.0,1.0,1.0,1.0,,,
4 Bedroom House,1490000.0,4.0,2.0,6.0,1088.0,,
5 Bedroom House,3200000.0,5.0,3.0,3.0,2855.0,,
3 Bedroom Townhouse,1830000.0,3.0,2.0,4.0,,,
3 Bedroom Apartment,1800000.0,3.0,2.0,4.0,,,
House,5215000.0,,,,2974.0,Bosbok Street,
2 Bedroom House,720000.0,2.0,1.0,2.0,183.0,,
3 Bedroom Townhouse,1220000.0,3.0,2.0,2.0,291.0,,
5 Bedroom House,1603500.0,5.0,4.0,2.0,,,
3 Bedroom Apartment,980000.0,3.0,2.0,1.0,300.0,,
3 Bedroom House,1690000.0,3.0,2.0,2.0,628.0,,
2 Bedroom House,720000.0,2.0,1.0,2.0,183.0,,
3 Bedroom House,1150000.0,3.0,2.0,2.0,217.0,,
4 Bedroom Townhouse,1960000.0,4.0,2.0,1.0,,,
3 Bedroom House,1445000.0,3.0,2.0,2.0,1487.0,,
3 Bedroom House,1385000.0,3.0,2.0,1.0,372.0,,
4 Bedroom House,1400000.0,4.0,25.0,5.0,1428.0,,
3 Bedroom Apartment,1600000.0,3.0,2.0,2.0,,,
3 Bedroom House,1260000.0,3.0,15.0,3.0,1062.0,,
3 Bedroom House,870000.0,3.0,25.0,2.0,300.0,,
2 Bedroom House,860000.0,2.0,2.0,1.0,,,
3 Bedroom Townhouse,1150000.0,3.0,2.0,2.0,217.0,,
3 Bedroom House,995000.0,3.0,2.0,8.0,,,
3 Bedroom House,1200000.0,3.0,2.0,2.0,1809.0,,
2 Bedroom Apartment,650000.0,2.0,1.0,1.0,72.0,,
2 Bedroom House,1200000.0,2.0,1.0,3.0,651.0,,
6 Bedroom House,7900000.0,6.0,5.0,3.0,1332.0,25 Bayhill Drive,
2 Bedroom House,690000.0,2.0,2.0,1.0,150.0,,
3 Bedroom House,1575000.0,3.0,2.0,2.0,310.0,,
3 Bedroom House,2100000.0,3.0,2.0,2.0,1647.0,11 Apiesdoring,
3 Bedroom House,1260000.0,3.0,15.0,3.0,1062.0,,
3 Bedroom Townhouse,960000.0,3.0,2.0,1.0,,,
3 Bedroom House,2000000.0,3.0,2.0,2.0,1468.0,,
4 Bedroom House,1450000.0,4.0,2.0,,992.0,368 Ukhozi Drive,
4 Bedroom House,1420000.0,4.0,2.0,1.0,,,
3 Bedroom Townhouse,1200000.0,3.0,2.0,2.0,,,
3 Bedroom House,4700000.0,3.0,35.0,2.0,1477.0,,
3 Bedroom Townhouse,1450000.0,3.0,2.0,,235.0,44 Senator,
3 Bedroom House,1250000.0,3.0,2.0,2.0,355.0,,
3 Bedroom House,2200000.0,3.0,3.0,2.0,2480.0,,
3 Bedroom House,1675000.0,3.0,2.0,2.0,250.0,13 Nickel,
3 Bedroom House,2745000.0,3.0,25.0,4.0,800.0,,
3 Bedroom House,1675000.0,3.0,2.0,2.0,250.0,13 Nickel,
3 Bedroom House,2450000.0,3.0,25.0,2.0,300.0,21 Alsatian,
2 Bedroom Apartment,870000.0,2.0,1.0,1.0,,,
4 Bedroom House,11500000.0,4.0,4.0,6.0,3336.0,,
3 Bedroom House,2500000.0,3.0,2.0,6.0,17.0,"200 Klip Street, Delmas",
3 Bedroom Townhouse,1099000.0,3.0,2.0,3.0,423.0,17 Hannel Gardens,
4 Bedroom House,3890000.0,4.0,4.0,,1054.0,2 St Michaels Avenue,
3 Bedroom House,1350000.0,3.0,2.0,4.0,589.0,"Dio Sole, 16 Spoonbill",
3 Bedroom House,830000.0,3.0,2.0,2.0,353.0,,
3 Bedroom House,1950000.0,3.0,3.0,2.0,1583.0,1 Barney Barnato Street,
4 Bedroom House,660000.0,4.0,1.0,2.0,936.0,236 8th Avenue,
5 Bedroom House,4500000.0,5.0,3.0,2.0,854.0,2 Loch Lomond Close,
3 Bedroom House,2050000.0,3.0,35.0,3.0,750.0,,
1 Bedroom Apartment,955995.0,1.0,1.0,1.0,,17 Wildberry Boulevard,
4 Bedroom House,2496000.0,4.0,5.0,4.0,1432.0,,
2 Bedroom Apartment,680000.0,2.0,1.0,1.0,,"272 Ridge View Security Estate, 19 Sagittarius Avenue",
4 Bedroom House,875000.0,4.0,2.0,,,,
4 Bedroom House,865000.0,4.0,2.0,1.0,,,
4 Bedroom House,1161000.0,4.0,2.0,1.0,408.0,,
1 Bedroom Apartment,695000.0,1.0,1.0,1.0,,,
4 Bedroom House,1750000.0,4.0,2.0,2.0,,,
2 Bedroom Apartment,1095995.0,2.0,1.0,1.0,,17 Wildberry Street,
3 Bedroom House,1500000.0,3.0,2.0,2.0,798.0,,
4 Bedroom House,2500000.0,4.0,25.0,5.0,1760.0,,
3 Bedroom House,1125000.0,3.0,2.0,1.0,,,
3 Bedroom House,1750000.0,3.0,3.0,2.0,1278.0,,
Apartment,560000.0,,1.0,1.0,,,
4 Bedroom House,2550000.0,4.0,2.0,2.0,600.0,,
2 Bedroom House,550000.0,2.0,2.0,2.0,80.0,,
3 Bedroom House,3100000.0,3.0,3.0,3.0,2059.0,,
3 Bedroom House,1400000.0,3.0,2.0,4.0,1244.0,,
4 Bedroom House,6500000.0,4.0,5.0,4.0,1728.0,,
4 Bedroom House,2500000.0,4.0,25.0,5.0,1760.0,,
6 Bedroom House,3210000.0,6.0,4.0,2.0,1487.0,,
3 Bedroom House,1550000.0,3.0,25.0,2.0,500.0,,
3 Bedroom House,995000.0,3.0,2.0,1.0,620.0,,
12 Bedroom Apartment,2440000.0,12.0,8.0,6.0,627.0,,
House,2150000.0,,3.0,,,,
3 Bedroom House,1200000.0,3.0,2.0,2.0,285.0,,
3 Bedroom House,2450000.0,3.0,2.0,,1029.0,,
3 Bedroom House,1260000.0,3.0,1.0,4.0,1140.0,,
4 Bedroom House,2700000.0,4.0,3.0,2.0,,,
3 Bedroom Apartment,760000.0,3.0,2.0,1.0,,,
3 Bedroom House,1160000.0,3.0,2.0,3.0,,,
4 Bedroom House,2700000.0,4.0,3.0,2.0,,,
4 Bedroom House,1484000.0,4.0,2.0,2.0,,,
2 Bedroom Apartment,848000.0,2.0,1.0,2.0,,,
2 Bedroom House,699000.0,2.0,2.0,,117.0,,
3 Bedroom House,840000.0,3.0,2.0,3.0,240.0,,
3 Bedroom House,1220000.0,3.0,2.0,2.0,,,
2 Bedroom Apartment,930000.0,2.0,2.0,1.0,,,
2 Bedroom House,550000.0,2.0,1.0,,307.0,,
2 Bedroom Townhouse,750000.0,2.0,1.0,1.0,159.0,,
4 Bedroom House,950000.0,4.0,1.0,2.0,483.0,,
3 Bedroom Townhouse,780000.0,3.0,15.0,1.0,114.0,,
7 Bedroom House,4240000.0,7.0,6.0,6.0,1132.0,,
2 Bedroom House,2650000.0,2.0,2.0,2.0,1600.0,,
3 Bedroom Apartment,1010000.0,3.0,25.0,1.0,,,
1 Bedroom Apartment,510000.0,1.0,1.0,2.0,,3 Joe Hanna Street,
3 Bedroom House,1870000.0,3.0,2.0,2.0,1305.0,,
3 Bedroom House,1590000.0,3.0,2.0,3.0,936.0,,
3 Bedroom Townhouse,1300000.0,3.0,2.0,2.0,152.0,,
4 Bedroom House,1999000.0,4.0,2.0,,587.0,,
2 Bedroom House,920000.0,2.0,1.0,2.0,531.0,,
3 Bedroom House,1190000.0,3.0,2.0,3.0,991.0,,
2 Bedroom House,685000.0,2.0,1.0,1.0,300.0,,
1 Bedroom Apartment,510000.0,1.0,1.0,2.0,,3 Joe Hanna Street,
3 Bedroom House,1385000.0,3.0,25.0,2.0,,,
3 Bedroom House,1586000.0,3.0,2.0,2.0,,,
3 Bedroom House,2355000.0,3.0,2.0,2.0,250.0,2 Alpha Street,
3 Bedroom House,1840000.0,3.0,2.0,6.0,1042.0,,
12 Bedroom House,5600000.0,12.0,12.0,20.0,20000.0,Goldenmile Estate Witbank,
2 Bedroom House,690000.0,2.0,1.0,1.0,,,
3 Bedroom House,807000.0,3.0,1.0,,412.0,,
3 Bedroom House,900000.0,3.0,2.0,2.0,1476.0,,
3 Bedroom Townhouse,1050000.0,3.0,2.0,2.0,,,
4 Bedroom House,1950000.0,4.0,3.0,7.0,833.0,15 Halssnoer Crescent,
3 Bedroom House,1395000.0,3.0,2.0,1.0,474.0,,
3 Bedroom House,650000.0,3.0,1.0,3.0,882.0,2 Kort Street,
3 Bedroom House,1750000.0,3.0,2.0,1.0,,,
3 Bedroom House,950000.0,3.0,2.0,3.0,,,
4 Bedroom House,3070000.0,4.0,4.0,6.0,1721.0,,
3 Bedroom House,,3.0,2.0,2.0,,,
2 Bedroom House,816671.0,2.0,1.0,,400.0,,
4 Bedroom House,1800000.0,4.0,2.0,2.0,1492.0,5 Rhino Street,
3 Bedroom House,1750000.0,3.0,2.0,2.0,,,
3 Bedroom House,1399000.0,3.0,2.0,1.0,1142.0,,
3 Bedroom House,1050000.0,3.0,2.0,3.0,525.0,,
3 Bedroom House,1075000.0,3.0,2.0,2.0,600.0,,
8 Bedroom House,2649000.0,8.0,8.0,2.0,660.0,,
4 Bedroom House,2400000.0,4.0,3.0,3.0,1428.0,,
4 Bedroom House,1299000.0,4.0,2.0,2.0,456.0,,
3 Bedroom House,1850000.0,3.0,2.0,4.0,1518.0,,
5 Bedroom Townhouse,1850000.0,5.0,2.0,5.0,1305.0,,
5 Bedroom House,6495000.0,5.0,4.0,13.0,1055.0,,
3 Bedroom House,1295000.0,3.0,2.0,3.0,1099.0,18 Snyman,
3 Bedroom House,950000.0,3.0,2.0,2.0,1359.0,,
2 Bedroom Apartment,660000.0,2.0,1.0,1.0,,,
4 Bedroom House,1299000.0,4.0,2.0,2.0,456.0,,
3 Bedroom House,1730000.0,3.0,2.0,3.0,667.0,,
7 Bedroom House,,7.0,7.0,15.0,208.0,,
3 Bedroom House,400000.0,3.0,2.0,2.0,,,
4 Bedroom House,950000.0,4.0,3.0,4.0,2000.0,,
3 Bedroom Apartment,760000.0,3.0,2.0,1.0,,,
4 Bedroom House,1250000.0,4.0,3.0,9.0,6788.0,,
3 Bedroom House,850000.0,3.0,2.0,1.0,146.0,,
2 Bedroom House,160000.0,2.0,1.0,,,,
3 Bedroom House,1690000.0,3.0,3.0,4.0,1347.0,,
2 Bedroom Apartment,799000.0,2.0,1.0,2.0,,153 Kastaing Road,
