Title,Price,Beds,Baths,Garage,Size_sqm,Location,Details_URL
6 Bedroom House,7500000.0,6.0,5.0,5.0,,,
5 Bedroom House,2700000.0,5.0,2.0,1.0,577.0,,
2 Bedroom Townhouse,752000.0,2.0,1.0,1.0,,,
1 Bedroom Apartment,1050000.0,1.0,1.0,1.0,,,
3 Bedroom House,970000.0,3.0,2.0,1.0,225.0,,
3 Bedroom House,1700000.0,3.0,2.0,4.0,,,
3 Bedroom House,1070000.0,3.0,2.0,5.0,1170.0,,
2 Bedroom House,1610000.0,2.0,2.0,6.0,,,
3 Bedroom House,4750000.0,3.0,3.0,6.0,2500.0,,
5 Bedroom House,1485000.0,5.0,4.0,1.0,,,
3 Bedroom House,1696000.0,3.0,2.0,1.0,1.0,,
3 Bedroom House,970000.0,3.0,2.0,1.0,225.0,,
House,190000.0,,,,460.0,,
2 Bedroom House,2200000.0,2.0,2.0,4.0,175.0,,
4 Bedroom House,2375000.0,4.0,2.0,2.0,1588.0,,
3 Bedroom Townhouse,1730000.0,3.0,2.0,2.0,112.0,,
3 Bedroom House,1690000.0,3.0,2.0,4.0,760.0,,
3 Bedroom House,876000.0,3.0,2.0,2.0,402.0,,
3 Bedroom House,1395000.0,3.0,2.0,3.0,191.0,,
3 Bedroom House,1603500.0,3.0,25.0,2.0,1536.0,,
3 Bedroom House,1095000.0,3.0,2.0,,400.0,,
4 Bedroom House,1800000.0,4.0,2.0,,600.0,,
2 Bedroom Apartment,780000.0,2.0,1.0,1.0,98.0,,
1 Bedroom Townhouse,500000.0,1.0,1.0,,,,
1 Bedroom Apartment,599000.0,1.0,1.0,1.0,,,
3 Bedroom Apartment,1370000.0,3.0,2.0,,,,
4 Bedroom House,450000.0,4.0,4.0,5.0,5000.0,"36 Mabalingwe 12, 53 Na",
4 Bedroom House,1990000.0,4.0,3.0,2.0,1161.0,,
4 Bedroom House,1395000.0,4.0,3.0,4.0,800.0,,
11 Bedroom House,3800000.0,11.0,3.0,,1708.0,82 Jones,
1 Bedroom Townhouse,840000.0,1.0,1.0,1.0,,,
House,495000.0,,,,496.0,,
2 Bedroom House,1450000.0,2.0,3.0,4.0,707.0,,
House,495000.0,,,,496.0,,
2 Bedroom House,950000.0,2.0,1.0,2.0,143.0,,
3 Bedroom House,1270000.0,3.0,1.0,7.0,1983.0,,
2 Bedroom House,270000.0,2.0,2.0,4.0,1200.0,,
3 Bedroom Townhouse,2100000.0,3.0,35.0,2.0,8011.0,9 Tzaneen,
3 Bedroom House,3059500.0,3.0,2.0,,18.0,,
2 Bedroom Apartment,4837000.0,2.0,1.0,,,,
8 Bedroom House,1600000.0,8.0,8.0,,375.0,,
4 Bedroom House,1790000.0,4.0,2.0,3.0,1983.0,,
4 Bedroom House,120000.0,4.0,2.0,2.0,2000.0,,
4 Bedroom House,2650000.0,4.0,2.0,2.0,1500.0,,
2 Bedroom Apartment,988500.0,2.0,1.0,2.0,,,
3 Bedroom House,800000.0,3.0,1.0,4.0,317.0,,
2 Bedroom House,750000.0,2.0,4.0,,427.0,,
2 Bedroom House,990000.0,2.0,1.0,4.0,465.0,Nkowankowa,
4 Bedroom House,2745000.0,4.0,2.0,1.0,705.0,,
3 Bedroom Townhouse,1450000.0,3.0,2.0,1.0,,,
3 Bedroom House,1950000.0,3.0,2.0,2.0,983.0,,
6 Bedroom House,3700000.0,6.0,45.0,10.0,776.0,,
3 Bedroom House,1360000.0,3.0,2.0,4.0,,,
3 Bedroom House,3195000.0,3.0,2.0,4.0,772.0,,
5 Bedroom House,6950000.0,5.0,4.0,2.0,3683.0,,
2 Bedroom Townhouse,970000.0,2.0,2.0,1.0,3026.0,,
7 Bedroom House,1520000.0,7.0,6.0,6.0,1289.0,,
2 Bedroom House,2950000.0,2.0,2.0,2.0,4800.0,,
3 Bedroom House,2200000.0,3.0,2.0,2.0,782.0,,
4 Bedroom House,2745000.0,4.0,2.0,1.0,705.0,,
2 Bedroom Apartment,700000.0,2.0,1.0,1.0,105.0,,
3 Bedroom House,3300000.0,3.0,2.0,2.0,1725.0,,
4 Bedroom House,750000.0,4.0,2.0,,417.0,,
6 Bedroom House,7800000.0,6.0,6.0,7.0,,,
6 Bedroom House,2250000.0,6.0,55.0,5.0,675.0,,
2 Bedroom House,450000.0,2.0,1.0,,372.0,,
1 Bedroom Townhouse,657000.0,1.0,1.0,1.0,18784.0,,
2 Bedroom House,390000.0,2.0,1.0,,403.0,,
4 Bedroom House,2800000.0,4.0,3.0,2.0,,,
House,385000.0,,,,575.0,,
2 Bedroom House,470000.0,2.0,1.0,,247.0,,
4 Bedroom House,1890000.0,4.0,4.0,8.0,,,
2 Bedroom Apartment,1195000.0,2.0,1.0,1.0,,,
5 Bedroom House,3680000.0,5.0,4.0,,1287.0,,
3 Bedroom House,900000.0,3.0,2.0,1.0,360.0,,
3 Bedroom House,1250000.0,3.0,1.0,,689.0,,
4 Bedroom House,2190000.0,4.0,3.0,2.0,,,
2 Bedroom Townhouse,860000.0,2.0,1.0,1.0,,,
3 Bedroom House,1300000.0,3.0,1.0,,952.0,,
6 Bedroom House,3258900.0,6.0,3.0,,2231.0,,
3 Bedroom House,900000.0,3.0,2.0,1.0,360.0,,
4 Bedroom House,2500000.0,4.0,25.0,3.0,1400.0,,
House,360000.0,,,,800.0,,
5 Bedroom House,5000000.0,5.0,5.0,7.0,,,
3 Bedroom House,1750000.0,3.0,2.0,4.0,366.0,,
3 Bedroom House,595000.0,3.0,2.0,,,,
3 Bedroom House,10600000.0,3.0,25.0,2.0,5861.0,,
5 Bedroom House,1397500.0,5.0,2.0,1.0,1120.0,,
9 Bedroom House,4900000.0,9.0,9.0,9.0,,,
6 Bedroom House,1190000.0,6.0,3.0,4.0,405.0,,
4 Bedroom House,1800000.0,4.0,2.0,2.0,2299.0,,
4 Bedroom House,950000.0,4.0,1.0,,372.0,,
2 Bedroom Apartment,660000.0,2.0,1.0,1.0,,,
5 Bedroom House,1200000.0,5.0,3.0,4.0,310.0,,
3 Bedroom House,485000.0,3.0,1.0,,610.0,,
2 Bedroom Apartment,1195000.0,2.0,1.0,1.0,,,
5 Bedroom House,6950000.0,5.0,5.0,7.0,2500.0,,
4 Bedroom House,5690000.0,4.0,3.0,7.0,3045.0,,
5 Bedroom House,8700000.0,5.0,4.0,5.0,23.0,,
House,360000.0,,,,800.0,,
5 Bedroom House,3730000.0,5.0,5.0,,15.0,,
2 Bedroom Townhouse,900000.0,2.0,1.0,1.0,,,
1 Bedroom House,775000.0,1.0,1.0,1.0,,,
2 Bedroom House,280000.0,2.0,1.0,1.0,540.0,,
3 Bedroom Townhouse,1020000.0,3.0,1.0,2.0,,,
1 Bedroom Apartment,595000.0,1.0,1.0,,,,
3 Bedroom Apartment,699000.0,3.0,1.0,1.0,,,
2 Bedroom Apartment,680000.0,2.0,1.0,,,,
5 Bedroom House,2690000.0,5.0,25.0,3.0,,,
3 Bedroom House,256000.0,3.0,1.0,,600.0,,
1 Bedroom Apartment,680000.0,1.0,,1.0,,,
3 Bedroom House,940000.0,3.0,1.0,1.0,301.0,,
4 Bedroom House,25000000.0,4.0,2.0,,4700.0,,
3 Bedroom House,1590000.0,3.0,2.0,1.0,573.0,,
5 Bedroom House,2690000.0,5.0,25.0,3.0,,,
3 Bedroom House,995000.0,3.0,2.0,1.0,,,
2 Bedroom House,1299000.0,2.0,1.0,,4220.0,,
2 Bedroom House,380000.0,2.0,1.0,1.0,,,
House,3195000.0,,,,3600.0,,
19 Bedroom House,21000000.0,19.0,20.0,2.0,,,
3 Bedroom Townhouse,850000.0,3.0,2.0,1.0,,,
3 Bedroom Townhouse,1412756.0,3.0,2.0,1.0,,,
Townhouse,1150000.0,,,,,,
3 Bedroom Townhouse,2260000.0,3.0,3.0,2.0,15536.0,,
30 Bedroom Apartment,7450000.0,30.0,12.0,10.0,,,
3 Bedroom Townhouse,1690000.0,3.0,2.0,2.0,,,
4 Bedroom House,1700000.0,4.0,3.0,4.0,1599.0,,
6 Bedroom House,2650000.0,6.0,4.0,2.0,2085.0,,
5 Bedroom House,4650000.0,5.0,5.0,3.0,1100.0,,
2 Bedroom House,630000.0,2.0,1.0,2.0,400.0,,
3 Bedroom House,870000.0,3.0,1.0,1.0,559.0,,
3 Bedroom House,3350000.0,3.0,2.0,7.0,864.0,,
2 Bedroom Apartment,650000.0,2.0,1.0,1.0,,,
3 Bedroom House,2599000.0,3.0,2.0,2.0,,,
3 Bedroom House,1190000.0,3.0,1.0,2.0,831.0,,
2 Bedroom House,1550000.0,2.0,2.0,1.0,402.0,,
2 Bedroom House,941000.0,2.0,1.0,1.0,7431.0,,
3 Bedroom Townhouse,,3.0,2.0,4.0,,,
3 Bedroom House,4500000.0,3.0,3.0,2.0,1.0,,
3 Bedroom House,2500000.0,3.0,3.0,6.0,1272.0,,
2 Bedroom Townhouse,970000.0,2.0,2.0,2.0,,,
2 Bedroom House,941000.0,2.0,1.0,1.0,7431.0,,
2 Bedroom House,1150000.0,2.0,2.0,4.0,565.0,,
7 Bedroom House,2390000.0,7.0,5.0,,1428.0,,
3 Bedroom House,790000.0,3.0,2.0,3.0,1.0,,
House,2150000.0,,,,2265.0,,
3 Bedroom House,980000.0,3.0,2.0,1.0,504.0,,
3 Bedroom Apartment,1185000.0,3.0,2.0,1.0,,,
5 Bedroom House,2750000.0,5.0,3.0,3.0,642.0,,
13 Bedroom House,5500000.0,13.0,5.0,5.0,1487.0,,
2 Bedroom Townhouse,1200000.0,2.0,2.0,1.0,5163.0,,
3 Bedroom House,3980000.0,3.0,25.0,2.0,1983.0,,
3 Bedroom House,750000.0,3.0,2.0,2.0,340.0,,
3 Bedroom Townhouse,1200000.0,3.0,2.0,2.0,,,
2 Bedroom Townhouse,2000000.0,2.0,2.0,2.0,208.0,,
2 Bedroom House,830000.0,2.0,2.0,2.0,,,
2 Bedroom Townhouse,2000000.0,2.0,2.0,2.0,208.0,,
3 Bedroom House,3600000.0,3.0,35.0,6.0,1500.0,,
4 Bedroom House,1500000.0,4.0,3.0,4.0,1636.0,,
3 Bedroom House,820000.0,3.0,1.0,,301.0,,
5 Bedroom House,3000000.0,5.0,5.0,2.0,704.0,74 Pala,
6 Bedroom House,2450000.0,6.0,3.0,,5928.0,229 & 231 Sanddrif Road,
3 Bedroom House,990000.0,3.0,1.0,3.0,1264.0,,
1 Bedroom House,675000.0,1.0,1.0,,24.0,,
3 Bedroom House,400000.0,3.0,2.0,1.0,1200.0,,
2 Bedroom Townhouse,750000.0,2.0,1.0,2.0,100.0,,
3 Bedroom House,1995000.0,3.0,2.0,2.0,500.0,,
3 Bedroom House,860000.0,3.0,2.0,5.0,560.0,,
4 Bedroom Townhouse,830000.0,4.0,4.0,4.0,501.0,,
2 Bedroom Townhouse,1200000.0,2.0,15.0,2.0,,,
House,595000.0,,,,,,
4 Bedroom House,8020000.0,4.0,45.0,6.0,4621.0,,
2 Bedroom Townhouse,1395000.0,2.0,2.0,2.0,,,
14 Bedroom House,760000.0,14.0,3.0,1.0,249.0,,
3 Bedroom House,1050000.0,3.0,2.0,1.0,2974.0,,
5 Bedroom House,9750000.0,5.0,5.0,6.0,,31 Mabalingwe Nature Reserve,
4 Bedroom House,4700000.0,4.0,5.0,8.0,2.0,,
3 Bedroom House,12950000.0,3.0,35.0,6.0,15172.0,"Zandspruit Bush and Aero Estate, 1254 Zandspruit Bush and Aero Estate Street",
3 Bedroom House,385000.0,3.0,1.0,2.0,600.0,,
5 Bedroom House,2650000.0,5.0,3.0,5.0,1983.0,,
10 Bedroom House,14300000.0,10.0,11.0,16.0,1638.0,,
14 Bedroom House,760000.0,14.0,3.0,1.0,249.0,,
3 Bedroom Townhouse,1350000.0,3.0,2.0,2.0,5145.0,Unit 8 Nandini Village 166 Bendor Drive,
2 Bedroom Apartment,1195000.0,2.0,1.0,1.0,,,
2 Bedroom Townhouse,675000.0,2.0,1.0,2.0,,,
3 Bedroom House,3800000.0,3.0,2.0,2.0,1479.0,,
3 Bedroom House,600000.0,3.0,2.0,1.0,792.0,,
1 Bedroom Apartment,599000.0,1.0,1.0,,,,
3 Bedroom House,650000.0,3.0,2.0,2.0,600.0,,
1 Bedroom Apartment,630000.0,1.0,1.0,1.0,,,
4 Bedroom House,,4.0,3.0,10.0,437.0,,
2 Bedroom House,920000.0,2.0,1.0,,127.0,,
2 Bedroom House,910000.0,2.0,1.0,1.0,300.0,,
4 Bedroom House,2550000.0,4.0,3.0,,991.0,13 Hans Van Der Merwe Avenue,
3 Bedroom Townhouse,2500000.0,3.0,2.0,2.0,1483.0,,
4 Bedroom House,2395000.0,4.0,3.0,8.0,1450.0,"148 Potgieter Avenue, Welgelegen",
House,2800000.0,,,,,,
3 Bedroom House,1800000.0,3.0,2.0,2.0,600.0,Divine Estate Divine Crescent,
4 Bedroom House,2200000.0,4.0,2.0,2.0,1200.0,,
3 Bedroom House,1050000.0,3.0,2.0,2.0,,,
5 Bedroom House,1600000.0,5.0,5.0,,923.0,,
2 Bedroom Apartment,1650000.0,2.0,1.0,1.0,,,
4 Bedroom House,3415000.0,4.0,3.0,4.0,441.0,Bushwillow Street,
2 Bedroom Townhouse,1200000.0,2.0,2.0,2.0,,Unit 4 Ankole Village 168 Bendor Drive,
2 Bedroom Apartment,495000.0,2.0,1.0,2.0,,,
1 Bedroom Apartment,599000.0,1.0,1.0,,,,
House,390000.0,,,,6750.0,,
3 Bedroom House,874600.0,3.0,2.0,4.0,,,
5 Bedroom House,3300000.0,5.0,5.0,6.0,,,
3 Bedroom Townhouse,1250000.0,3.0,2.0,,6504.0,,
6 Bedroom House,,6.0,4.0,2.0,1411.0,,
House,6480000.0,,,,,,
3 Bedroom House,390000.0,3.0,1.0,,247.0,,
3 Bedroom House,750000.0,3.0,2.0,1.0,,,
House,8400000.0,,,,,,
2 Bedroom House,595000.0,2.0,1.0,1.0,299.0,,
5 Bedroom House,3750000.0,5.0,55.0,6.0,,,
3 Bedroom House,1680000.0,3.0,2.0,2.0,678.0,,
3 Bedroom Townhouse,2699000.0,3.0,25.0,3.0,,Unit 2 Ozark,
4 Bedroom House,6995000.0,4.0,3.0,4.0,6506.0,,
1 Bedroom House,695000.0,1.0,1.0,2.0,,,
2 Bedroom House,2928125.0,2.0,2.0,2.0,400.0,,
5 Bedroom House,1850000.0,5.0,6.0,3.0,1268.0,,
10 Bedroom House,5500000.0,10.0,4.0,6.0,1461.0,,
4 Bedroom House,1990000.0,4.0,3.0,3.0,,,
3 Bedroom House,810000.0,3.0,1.0,1.0,368.0,,
3 Bedroom House,390000.0,3.0,1.0,,247.0,,
18 Bedroom Townhouse,17300000.0,18.0,12.0,6.0,1453.0,,
4 Bedroom House,1499000.0,4.0,2.0,1.0,338.0,,
5 Bedroom House,3745000.0,5.0,3.0,2.0,1000.0,,
5 Bedroom House,4200000.0,5.0,55.0,3.0,75745.0,,
4 Bedroom House,195000.0,4.0,2.0,6.0,,,
4 Bedroom House,2800000.0,4.0,2.0,2.0,28.0,,
3 Bedroom House,1030000.0,3.0,2.0,,300.0,,
5 Bedroom House,3900000.0,5.0,5.0,1.0,78.0,,
3 Bedroom Townhouse,1250000.0,3.0,2.0,2.0,15066.0,,
2 Bedroom Apartment,720000.0,2.0,2.0,1.0,,,
9 Bedroom House,4900000.0,9.0,7.0,9.0,8621.0,,
3 Bedroom House,1450000.0,3.0,2.0,,396.0,,
5 Bedroom House,5700000.0,5.0,5.0,,5000.0,Zebula Golf Estate Rd D1000,
3 Bedroom Apartment,3600000.0,3.0,3.0,4.0,,,
3 Bedroom House,1039000.0,3.0,2.0,2.0,380.0,,
5 Bedroom House,3742000.0,5.0,4.0,2.0,852.0,,
4 Bedroom House,1250000.0,4.0,2.0,8.0,1983.0,,
2 Bedroom House,895000.0,2.0,1.0,1.0,504.0,,
4 Bedroom House,460000.0,4.0,1.0,,372.0,,
3 Bedroom Townhouse,879800.0,3.0,1.0,5.0,1760.0,,
4 Bedroom House,460000.0,4.0,1.0,,372.0,,
2 Bedroom Apartment,599999.0,2.0,1.0,1.0,,,
2 Bedroom House,775500.0,2.0,1.0,1.0,410.0,,
8 Bedroom House,7500000.0,8.0,10.0,,12.0,,
4 Bedroom House,950000.0,4.0,2.0,3.0,741.0,,
3 Bedroom Townhouse,1490000.0,3.0,2.0,2.0,,,
3 Bedroom House,1350000.0,3.0,25.0,3.0,393.0,,
3 Bedroom House,1695000.0,3.0,2.0,2.0,400.0,,
3 Bedroom House,1395000.0,3.0,2.0,4.0,400.0,,
5 Bedroom House,5650000.0,5.0,55.0,5.0,783.0,,
3 Bedroom House,1100000.0,3.0,2.0,1.0,274.0,,
3 Bedroom Townhouse,850000.0,3.0,2.0,4.0,579.0,,
4 Bedroom House,2100000.0,4.0,35.0,2.0,450.0,"Res/ 19 Brunei Avenue, Erf 1011, Nirvana, Polokwane",
3 Bedroom House,4390000.0,3.0,3.0,5.0,213.0,,
6 Bedroom House,5000000.0,6.0,6.0,6.0,6614484.0,,
3 Bedroom House,2150000.0,3.0,2.0,2.0,600.0,,
3 Bedroom Apartment,1462000.0,3.0,2.0,2.0,,17 Akademie Street,
3 Bedroom House,1915000.0,3.0,2.0,4.0,810.0,,
3 Bedroom House,2520000.0,3.0,3.0,4.0,810.0,,
3 Bedroom House,870000.0,3.0,1.0,3.0,275.0,,
3 Bedroom Apartment,780000.0,3.0,2.0,2.0,,,
3 Bedroom House,560000.0,3.0,3.0,,,,
3 Bedroom Townhouse,1490000.0,3.0,2.0,2.0,,,
3 Bedroom House,8000000.0,3.0,3.0,4.0,1.0,,
7 Bedroom House,2500000.0,7.0,7.0,,1427.0,,
4 Bedroom House,2100000.0,4.0,2.0,2.0,,,
House,4780000.0,,1.0,,140.0,,
3 Bedroom House,2900000.0,3.0,25.0,2.0,2500.0,,
2 Bedroom House,1404000.0,2.0,2.0,4.0,1000.0,,
3 Bedroom House,3200000.0,3.0,2.0,4.0,50000.0,,
2 Bedroom Townhouse,1390000.0,2.0,25.0,2.0,,,
4 Bedroom House,1320000.0,4.0,2.0,,,,
3 Bedroom House,1200000.0,3.0,2.0,2.0,,,
3 Bedroom House,1249000.0,3.0,2.0,2.0,800.0,,
House,7500000.0,,,,2.0,,
4 Bedroom House,1040000.0,4.0,2.0,2.0,380.0,,
2 Bedroom House,1300000.0,2.0,1.0,,2974.0,97 Holtzhausen Street Vaalwater,
4 Bedroom House,2200000.0,4.0,2.0,2.0,1367.0,,
2 Bedroom Townhouse,755000.0,2.0,2.0,3.0,,,
2 Bedroom House,780000.0,2.0,1.0,1.0,,,
3 Bedroom House,850000.0,3.0,2.0,5.0,950.0,,
3 Bedroom House,3150000.0,3.0,3.0,2.0,599.0,,
2 Bedroom House,1300000.0,2.0,1.0,,2974.0,97 Holtzhausen Street Vaalwater,
3 Bedroom Townhouse,980000.0,3.0,2.0,2.0,,"Martial Eagle, 21 Patrys Street",
3 Bedroom Townhouse,3150000.0,3.0,3.0,2.0,820.0,,
4 Bedroom Apartment,1900000.0,4.0,3.0,4.0,180.0,,
3 Bedroom House,1872000.0,3.0,2.0,2.0,515.0,,
4 Bedroom House,1855000.0,4.0,3.0,10.0,22.0,,
9 Bedroom House,3150000.0,9.0,8.0,7.0,2231.0,,
3 Bedroom House,2700000.0,3.0,4.0,1.0,763.0,,
3 Bedroom House,900000.0,3.0,2.0,2.0,2974.0,,
4 Bedroom House,970000.0,4.0,3.0,1.0,372.0,,
3 Bedroom House,1384500.0,3.0,25.0,1.0,,,
3 Bedroom Townhouse,1400000.0,3.0,2.0,5.0,641.0,,
2 Bedroom Apartment,490000.0,2.0,1.0,1.0,,,
3 Bedroom Apartment,590000.0,3.0,2.0,1.0,,,
3 Bedroom House,875000.0,3.0,2.0,4.0,360.0,,
4 Bedroom House,2150000.0,4.0,3.0,2.0,1289.0,,
6 Bedroom House,980000.0,6.0,3.0,2.0,483.0,,
5 Bedroom House,3500000.0,5.0,4.0,4.0,988.0,,
4 Bedroom House,1855000.0,4.0,3.0,10.0,22.0,,
3 Bedroom House,875000.0,3.0,2.0,3.0,280.0,,
5 Bedroom House,2950000.0,5.0,6.0,5.0,460.0,,
5 Bedroom House,5375000.0,5.0,5.0,4.0,554.0,,
12 Bedroom House,1500000.0,12.0,5.0,,372.0,,
2 Bedroom House,807000.0,2.0,1.0,1.0,,,
7 Bedroom House,6300000.0,7.0,5.0,2.0,124.0,,
House,1376000.0,,,,,,
3 Bedroom House,1290000.0,3.0,2.0,2.0,504.0,,
3 Bedroom House,3580000.0,3.0,3.0,2.0,1000.0,,
4 Bedroom House,2260000.0,4.0,3.0,4.0,,,
5 Bedroom House,1400000.0,5.0,2.0,1.0,520.0,,
1 Bedroom Apartment,655000.0,1.0,1.0,1.0,,,
2 Bedroom Townhouse,760000.0,2.0,1.0,2.0,,,
2 Bedroom Apartment,1195000.0,2.0,1.0,1.0,,,
3 Bedroom House,2400000.0,3.0,2.0,4.0,1300.0,,
2 Bedroom House,970000.0,2.0,1.0,,,,
4 Bedroom House,1395000.0,4.0,1.0,4.0,1088.0,,
3 Bedroom Townhouse,2699000.0,3.0,25.0,3.0,,,
2 Bedroom House,2195000.0,2.0,2.0,8.0,11.0,,
2 Bedroom Townhouse,1495000.0,2.0,3.0,3.0,,,
2 Bedroom House,657000.0,2.0,1.0,2.0,991.0,,
2 Bedroom Townhouse,2650000.0,2.0,2.0,2.0,700.0,,
2 Bedroom Townhouse,2650000.0,2.0,2.0,2.0,700.0,,
3 Bedroom House,858000.0,3.0,2.0,2.0,985.0,,
1 Bedroom Apartment,650000.0,1.0,1.0,1.0,,,
3 Bedroom House,250000.0,3.0,,,1000.0,,
4 Bedroom House,12999000.0,4.0,3.0,1.0,,,
2 Bedroom House,310000.0,2.0,1.0,,359.0,,
6 Bedroom House,1790000.0,6.0,4.0,6.0,,62 Ludorf Street,
3 Bedroom Apartment,500000.0,3.0,2.0,1.0,,,
2 Bedroom Townhouse,1700000.0,2.0,2.0,1.0,,,
4 Bedroom House,950000.0,4.0,2.0,4.0,,,
4 Bedroom House,4000000.0,4.0,3.0,,214133.0,,
2 Bedroom Townhouse,860000.0,2.0,2.0,2.0,,,
1 Bedroom Apartment,475000.0,1.0,1.0,1.0,,,
1 Bedroom Apartment,650000.0,1.0,1.0,,,,
1 Bedroom Apartment,540000.0,1.0,1.0,,,,
3 Bedroom Townhouse,1685900.0,3.0,2.0,2.0,,"Ilanga, Northview Estate",
3 Bedroom House,1400000.0,3.0,1.0,,979.0,,
4 Bedroom House,3850000.0,4.0,5.0,1.0,,,
3 Bedroom House,3700000.0,3.0,3.0,2.0,1000.0,,
2 Bedroom Townhouse,860000.0,2.0,2.0,2.0,,,
House,2350000.0,,,,4484.0,,
House,370000.0,,,,450.0,,
3 Bedroom House,1190000.0,3.0,2.0,2.0,610.0,Heuwelkruin 10,
4 Bedroom House,7500000.0,4.0,45.0,4.0,,,
3 Bedroom House,1300000.0,3.0,2.0,4.0,560.0,,
3 Bedroom House,821000.0,3.0,1.0,5.0,372.0,,
4 Bedroom House,1350000.0,4.0,2.0,2.0,909.0,,
4 Bedroom House,15990000.0,4.0,45.0,2.0,,,
1 Bedroom House,160000.0,1.0,,1.0,800.0,,
3 Bedroom House,4500000.0,3.0,2.0,,2612.0,,
14 Bedroom House,4750000.0,14.0,8.0,7.0,21.0,,
3 Bedroom Townhouse,,3.0,2.0,4.0,399.0,,
3 Bedroom House,3070000.0,3.0,2.0,4.0,1797.0,,
2 Bedroom Apartment,1050000.0,2.0,1.0,,,,
3 Bedroom House,1360000.0,3.0,3.0,3.0,531.0,,
2 Bedroom House,766900.0,2.0,15.0,2.0,,,
Apartment,543125.0,,,,,,
2 Bedroom Townhouse,1570000.0,2.0,1.0,2.0,3067.0,,
3 Bedroom House,1200000.0,3.0,2.0,4.0,506.0,,
3 Bedroom House,2020000.0,3.0,2.0,4.0,,,
3 Bedroom House,2750000.0,3.0,2.0,2.0,2.0,Kwaggasvlakte Eco Park,
3 Bedroom House,1300000.0,3.0,2.0,4.0,560.0,,
3 Bedroom House,1730000.0,3.0,2.0,7.0,1500.0,,
4 Bedroom House,3700000.0,4.0,3.0,7.0,1457.0,,
4 Bedroom House,8950000.0,4.0,4.0,4.0,713.0,,
3 Bedroom House,1200000.0,3.0,2.0,3.0,467.0,,
4 Bedroom House,3490000.0,4.0,4.0,2.0,2500.0,,
2 Bedroom Townhouse,800000.0,2.0,2.0,2.0,,,
2 Bedroom House,1200000.0,2.0,1.0,1.0,,,
4 Bedroom House,2380000.0,4.0,3.0,4.0,626.0,,
3 Bedroom House,800000.0,3.0,2.0,2.0,,,
3 Bedroom Apartment,650000.0,3.0,2.0,1.0,,,
4 Bedroom House,1600000.0,4.0,2.0,3.0,1206.0,,
4 Bedroom House,1815000.0,4.0,2.0,6.0,1200.0,,
3 Bedroom House,3000000.0,3.0,2.0,4.0,,,
6 Bedroom House,4980000.0,6.0,4.0,6.0,92.0,,
1 Bedroom Apartment,540000.0,1.0,1.0,1.0,,99 Hans Van Rensburg Street Polokwane Central,
1 Bedroom Apartment,780000.0,1.0,1.0,1.0,,,
4 Bedroom House,1495000.0,4.0,2.0,4.0,610.0,,
3 Bedroom Townhouse,1240000.0,3.0,2.0,2.0,15063.0,,
6 Bedroom House,4980000.0,6.0,4.0,6.0,92.0,,
7 Bedroom House,3117500.0,7.0,2.0,7.0,2231.0,,
3 Bedroom House,4200000.0,3.0,25.0,4.0,906.0,999 Doornpoort Dirt Road,
4 Bedroom House,1380000.0,4.0,4.0,7.0,1983.0,,
3 Bedroom House,5500000.0,3.0,2.0,1.0,96.0,,
2 Bedroom Apartment,570000.0,2.0,1.0,1.0,,,
3 Bedroom House,560000.0,3.0,1.0,,371.0,,
4 Bedroom House,4500000.0,4.0,3.0,4.0,1508.0,,
2 Bedroom Townhouse,1430000.0,2.0,2.0,2.0,2200.0,,
3 Bedroom House,650000.0,3.0,1.0,1.0,375.0,,
3 Bedroom House,2390000.0,3.0,3.0,1.0,654.0,,
Apartment,7450000.0,,,,,,
2 Bedroom House,820000.0,2.0,2.0,2.0,372.0,,
3 Bedroom Townhouse,1600000.0,3.0,2.0,5.0,660.0,,
3 Bedroom Apartment,850000.0,3.0,2.0,,,,
4 Bedroom House,2000000.0,4.0,25.0,6.0,1750.0,,
3 Bedroom Townhouse,2080000.0,3.0,25.0,2.0,8011.0,,
3 Bedroom Townhouse,1749000.0,3.0,2.0,2.0,3577.0,,
6 Bedroom House,4499000.0,6.0,4.0,3.0,2141.0,,
1 Bedroom Apartment,544000.0,1.0,1.0,1.0,,,
2 Bedroom Townhouse,1430000.0,2.0,2.0,2.0,2200.0,,
3 Bedroom House,1395000.0,3.0,2.0,1.0,,,
3 Bedroom House,323000.0,3.0,1.0,2.0,900.0,,
2 Bedroom Apartment,2950000.0,2.0,1.0,1.0,,,
5 Bedroom House,4500000.0,5.0,35.0,3.0,1650.0,,
8 Bedroom House,,8.0,8.0,3.0,876.0,4 Forest Close,
2 Bedroom House,1300000.0,2.0,25.0,2.0,326.0,,
2 Bedroom Apartment,635000.0,2.0,1.0,2.0,,,
3 Bedroom House,500000.0,3.0,2.0,4.0,,,
3 Bedroom House,1310000.0,3.0,1.0,1.0,333.0,,
4 Bedroom House,3290000.0,4.0,3.0,1.0,2298.0,,
3 Bedroom House,450000.0,3.0,1.0,3.0,371.0,,
3 Bedroom House,9775000.0,3.0,4.0,2.0,22643.0,,
2 Bedroom Townhouse,995000.0,2.0,1.0,1.0,,,
3 Bedroom House,1290000.0,3.0,2.0,2.0,1371.0,,
3 Bedroom House,548000.0,3.0,2.0,1.0,400.0,,
5 Bedroom House,4800000.0,5.0,4.0,8.0,,,
4 Bedroom House,2440000.0,4.0,3.0,5.0,1467.0,,
