Title,Price,Beds,Baths,Garage,Size_sqm,Location,Details_URL
House,2750000.0,,,,,,
3 Bedroom House,1337500.0,3.0,2.0,1.0,,,
3 Bedroom House,1070000.0,3.0,2.0,2.0,1160.0,,
2 Bedroom Apartment,799000.0,2.0,1.0,1.0,710.0,,
3 Bedroom House,1450000.0,3.0,2.0,3.0,,,
2 Bedroom Townhouse,1210000.0,2.0,1.0,3.0,267.0,,
3 Bedroom Apartment,4815000.0,3.0,2.0,1.0,,,
2 Bedroom Apartment,799000.0,2.0,1.0,1.0,710.0,,
3 Bedroom House,,3.0,1.0,2.0,1090.0,,
House,1200000.0,,1.0,,,,
Townhouse,7600000.0,,,,28598.0,,
21 Bedroom Apartment,9844000.0,21.0,12.0,1.0,,,
3 Bedroom House,535000.0,3.0,,,910.0,,
2 Bedroom House,1700000.0,2.0,1.0,,,,
4 Bedroom House,960000.0,4.0,2.0,1.0,,,
House,3384000.0,,2.0,2.0,,,
4 Bedroom House,3995000.0,4.0,45.0,4.0,1519.0,,
3 Bedroom House,1390000.0,3.0,,2.0,3111.0,,
4 Bedroom House,698000.0,4.0,2.0,2.0,,,
4 Bedroom House,1475000.0,4.0,25.0,2.0,2220.0,,
4 Bedroom House,1475000.0,4.0,1.0,2.0,2220.0,501 Campbell Street,
4 Bedroom House,2450000.0,4.0,2.0,2.0,1099.0,37 Bult Street,
10 Bedroom House,4431000.0,10.0,8.0,10.0,1190.0,22 Struben Street,
3 Bedroom House,4820000.0,3.0,1.0,6.0,1600.0,Rietkloof Farm,
4 Bedroom House,2995000.0,4.0,2.0,4.0,1526.0,,
3 Bedroom House,1450000.0,3.0,1.0,3.0,911.0,,
4 Bedroom House,2150000.0,4.0,2.0,2.0,,,
3 Bedroom Townhouse,895000.0,3.0,2.0,4.0,439.0,,
3 Bedroom House,2300000.0,3.0,3.0,1.0,417.0,"277 Mauser Avenue, Magersfontein Memorial Golf Estate, Modderrivier, 8700",
3 Bedroom House,1780000.0,3.0,2.0,2.0,448.0,,
3 Bedroom House,1850000.0,3.0,2.0,2.0,,,
House,130000.0,,,,793.0,22 Townsend Street,
3 Bedroom House,1100000.0,3.0,1.0,2.0,744.0,,
4 Bedroom House,650000.0,4.0,2.0,2.0,369.0,,
3 Bedroom Townhouse,1830000.0,3.0,2.0,2.0,375.0,76 Mac Dougall Street,
3 Bedroom House,1600000.0,3.0,2.0,3.0,,,
3 Bedroom Townhouse,895000.0,3.0,2.0,4.0,439.0,,
5 Bedroom House,,5.0,3.0,1.0,722.0,,
5 Bedroom House,1375000.0,5.0,2.0,,124.0,,
5 Bedroom House,962100.0,5.0,3.0,2.0,1428.0,,
5 Bedroom House,2850000.0,5.0,35.0,3.0,469.0,,
3 Bedroom House,1450000.0,3.0,1.0,5.0,980.0,,
2 Bedroom Townhouse,1110000.0,2.0,1.0,1.0,,,
3 Bedroom House,1620000.0,3.0,2.0,3.0,1040.0,,
6 Bedroom House,3180000.0,6.0,,1.0,2337.0,,
3 Bedroom House,1250000.0,3.0,2.0,4.0,1115.0,,
3 Bedroom House,779000.0,3.0,1.0,1.0,793.0,,
3 Bedroom House,980000.0,3.0,2.0,2.0,338.0,,
3 Bedroom House,2770000.0,3.0,2.0,4.0,1801.0,,
3 Bedroom House,1480000.0,3.0,1.0,1.0,1129.0,,
7 Bedroom House,5400000.0,7.0,5.0,6.0,2141.0,,
6 Bedroom House,3180000.0,6.0,,1.0,2337.0,,
4 Bedroom House,3995000.0,4.0,5.0,4.0,,,
4 Bedroom House,2550000.0,4.0,4.0,2.0,900.0,,
10 Bedroom House,10500000.0,10.0,10.0,10.0,1006.0,,
3 Bedroom House,1166000.0,3.0,2.0,3.0,362.0,,
4 Bedroom House,2650000.0,4.0,3.0,4.0,1275.0,,
3 Bedroom House,1620000.0,3.0,2.0,2.0,892.0,,
1 Bedroom House,890000.0,1.0,2.0,1.0,139.0,,
4 Bedroom House,2630000.0,4.0,4.0,3.0,423.0,1993 Kamp St,
5 Bedroom House,2990000.0,5.0,3.0,1.0,1031.0,,
2 Bedroom House,970000.0,2.0,1.0,4.0,345.0,,
4 Bedroom House,2800000.0,4.0,3.0,4.0,1080.0,,
2 Bedroom House,2700000.0,2.0,2.0,,,,
3 Bedroom House,1895000.0,3.0,2.0,6.0,1700.0,,
4 Bedroom House,1550000.0,4.0,4.0,6.0,1200.0,34 Hutton Street,
3 Bedroom House,980000.0,3.0,1.0,1.0,392.0,,
3 Bedroom House,3400000.0,3.0,2.0,2.0,1016.0,,
5 Bedroom House,3000000.0,5.0,3.0,2.0,376.0,,
4 Bedroom House,1550000.0,4.0,4.0,6.0,1200.0,34 Hutton Street,
3 Bedroom Apartment,1450000.0,3.0,2.0,1.0,,39 Carter's Road,
1 Bedroom Apartment,450000.0,1.0,1.0,1.0,,34 Angel Street,
7 Bedroom House,1765500.0,7.0,7.0,1.0,700.0,,
3 Bedroom House,1300000.0,3.0,2.0,4.0,400.0,,
3 Bedroom House,530000.0,3.0,1.0,1.0,729.0,6 Fourth Avenue,
2 Bedroom House,2590000.0,2.0,2.0,4.0,627.0,306 Striata Street,
3 Bedroom House,2100000.0,3.0,2.0,6.0,1000.0,39 Disa Avenue,
4 Bedroom House,1850000.0,4.0,1.0,4.0,1059.0,54 Prior Place,
4 Bedroom House,1600000.0,4.0,1.0,3.0,11979.0,,
3 Bedroom House,650000.0,3.0,3.0,3.0,,,
4 Bedroom House,1990000.0,4.0,1.0,4.0,1179.0,,
4 Bedroom House,2320000.0,4.0,3.0,4.0,1054.0,,
4 Bedroom House,2650000.0,4.0,3.0,5.0,1604.0,,
3 Bedroom House,9950000.0,3.0,2.0,4.0,5623.0,,
4 Bedroom House,6500000.0,4.0,25.0,1.0,1332.0,,
4 Bedroom House,1530000.0,4.0,3.0,2.0,825.0,,
1 Bedroom House,10575000.0,1.0,1.0,1.0,1006.0,,
3 Bedroom House,2750000.0,3.0,4.0,2.0,347.0,,
2 Bedroom Apartment,1190000.0,2.0,1.0,2.0,,,
2 Bedroom House,799000.0,2.0,1.0,2.0,389.0,,
4 Bedroom House,1980000.0,4.0,2.0,4.0,722.0,,
3 Bedroom House,9950000.0,3.0,2.0,4.0,5623.0,,
3 Bedroom House,980000.0,3.0,2.0,2.0,1285.0,,
3 Bedroom House,1280000.0,3.0,2.0,4.0,890.0,,
3 Bedroom Townhouse,1430000.0,3.0,2.0,1.0,315.0,,
2 Bedroom House,950000.0,2.0,1.0,1.0,,,
4 Bedroom House,1270000.0,4.0,3.0,2.0,732.0,,
3 Bedroom House,1790000.0,3.0,3.0,2.0,1188.0,,
1 Bedroom Apartment,795000.0,1.0,1.0,2.0,,,
6 Bedroom House,1800000.0,6.0,25.0,10.0,2138.0,4 Van Der Merwe,
3 Bedroom House,1750000.0,3.0,2.0,3.0,988.0,,
4 Bedroom House,2354000.0,4.0,3.0,2.0,,,
3 Bedroom House,,3.0,,,,,
House,,,,,21234.0,,
3 Bedroom House,1790000.0,3.0,25.0,1.0,,,
2 Bedroom House,1050000.0,2.0,1.0,1.0,,,
House,1100000.0,,,,,,
5 Bedroom House,4810500.0,5.0,45.0,2.0,602.0,,
4 Bedroom House,3360000.0,4.0,2.0,3.0,,,
2 Bedroom House,1300000.0,2.0,2.0,2.0,1064.0,,
1 Bedroom Apartment,3210000.0,1.0,1.0,,4400.0,,
Apartment,778000.0,,,,,,
8 Bedroom House,15000000.0,8.0,8.0,8.0,,,
3 Bedroom House,990000.0,3.0,2.0,2.0,,,
14 Bedroom Apartment,4250000.0,14.0,14.0,14.0,1004.0,40 Black Street,
4 Bedroom House,850000.0,4.0,1.0,2.0,,,
2 Bedroom House,490000.0,2.0,1.0,2.0,,,
4 Bedroom House,3360000.0,4.0,2.0,3.0,,,
3 Bedroom Townhouse,900000.0,3.0,1.0,1.0,278.0,,
3 Bedroom House,2999000.0,3.0,25.0,2.0,535.0,,
16 Bedroom Apartment,7820000.0,16.0,8.0,4.0,,,
House,4980000.0,,,15.0,1282.0,,
2 Bedroom Townhouse,1330000.0,2.0,1.0,1.0,410.0,,
3 Bedroom House,1280000.0,3.0,1.0,1.0,744.0,,
5 Bedroom House,1575000.0,5.0,5.0,6.0,892.0,,
House,3800000.0,,,,647.0,,
4 Bedroom Townhouse,1950000.0,4.0,3.0,3.0,,,
3 Bedroom House,680000.0,3.0,2.0,4.0,411.0,,
House,325000.0,,,,1284.0,,
4 Bedroom House,1470000.0,4.0,2.0,2.0,1874.0,,
1 Bedroom Apartment,1270000.0,1.0,2.0,1.0,,,
5 Bedroom House,4400000.0,5.0,4.0,6.0,1806.0,,
3 Bedroom House,495000.0,3.0,1.0,1.0,242.0,,
3 Bedroom House,1275000.0,3.0,1.0,3.0,863.0,,
4 Bedroom House,2334200.0,4.0,2.0,4.0,,,
3 Bedroom House,660000.0,3.0,1.0,1.0,198.0,,
2 Bedroom House,600000.0,2.0,1.0,2.0,373.0,,
7 Bedroom House,1750000.0,7.0,3.0,5.0,,,
2 Bedroom House,1245000.0,2.0,1.0,1.0,170.0,,
5 Bedroom House,1575000.0,5.0,5.0,6.0,892.0,,
7 Bedroom House,3500000.0,7.0,25.0,1.0,1590.0,,
3 Bedroom House,1550000.0,3.0,2.0,2.0,,,
6 Bedroom House,1430000.0,6.0,4.0,4.0,867.0,,
1 Bedroom Apartment,370000.0,1.0,1.0,,,,
3 Bedroom House,1950000.0,3.0,2.0,2.0,390.0,,
3 Bedroom House,2220000.0,3.0,2.0,4.0,389.0,,
4 Bedroom House,1850000.0,4.0,15.0,2.0,,,
4 Bedroom House,1199000.0,4.0,2.0,2.0,573.0,,
3 Bedroom House,900000.0,3.0,3.0,1.0,1293.0,,
2 Bedroom Townhouse,1650000.0,2.0,2.0,2.0,273.0,,
3 Bedroom House,1690000.0,3.0,1.0,2.0,702.0,3 Minerva Street,
5 Bedroom House,1750000.0,5.0,4.0,6.0,2488.0,13 Copenhagen Street Upington,
2 Bedroom House,1630000.0,2.0,2.0,2.0,,,
3 Bedroom House,780000.0,3.0,1.0,1.0,618.0,,
3 Bedroom House,1690000.0,3.0,2.0,3.0,705.0,,
3 Bedroom House,1950000.0,3.0,2.0,3.0,1023.0,,
5 Bedroom House,1695000.0,5.0,5.0,,4488.0,,
3 Bedroom Townhouse,2200000.0,3.0,2.0,4.0,373.0,,
2 Bedroom House,657000.0,2.0,1.0,3.0,371.0,,
2 Bedroom House,450000.0,2.0,1.0,,304.0,,
4 Bedroom House,4275000.0,4.0,4.0,4.0,1334.0,100b Mauser Avenue,
3 Bedroom House,1690000.0,3.0,2.0,3.0,705.0,,
2 Bedroom House,950000.0,2.0,1.0,1.0,206.0,,
3 Bedroom House,1590000.0,3.0,2.0,1.0,884.0,,
3 Bedroom House,2300000.0,3.0,25.0,2.0,400.0,Witolienstraat S077,
2 Bedroom Townhouse,1165000.0,2.0,1.0,2.0,278.0,,
2 Bedroom House,550000.0,2.0,1.0,2.0,325.0,,
4 Bedroom House,2329000.0,4.0,15.0,4.0,,,
16 Bedroom House,,16.0,16.0,,1006.0,,
3 Bedroom House,1250000.0,3.0,2.0,2.0,463.0,,
4 Bedroom House,1800000.0,4.0,3.0,4.0,1116.0,,
3 Bedroom House,1850000.0,3.0,3.0,,,1538 Dougall Str,
1 Bedroom Apartment,860000.0,1.0,1.0,2.0,,,
3 Bedroom House,1999000.0,3.0,2.0,7.0,1100.0,587 Karee Avenue,
2 Bedroom House,550000.0,2.0,1.0,4.0,315.0,31 10th Street,
2 Bedroom House,495000.0,2.0,1.0,2.0,330.0,,
4 Bedroom House,1980000.0,4.0,2.0,4.0,722.0,,
2 Bedroom House,1200000.0,2.0,1.0,1.0,208.0,13 Margeni,
3 Bedroom House,845000.0,3.0,2.0,2.0,600.0,,
9 Bedroom Townhouse,6500000.0,9.0,6.0,12.0,1551.0,,
4 Bedroom House,3800000.0,4.0,2.0,2.0,509.0,3311 Voetbaai Street,
2 Bedroom Townhouse,1200000.0,2.0,1.0,1.0,170.0,80 Gerrit Schouten,
3 Bedroom House,1999000.0,3.0,2.0,7.0,1100.0,587 Karee Avenue,
4 Bedroom House,2850000.0,4.0,2.0,4.0,,,
3 Bedroom House,650000.0,3.0,1.0,1.0,806.0,1 Myburgh Street,
3 Bedroom House,1580000.0,3.0,1.0,1.0,694.0,,
4 Bedroom House,1888000.0,4.0,2.0,4.0,714.0,5 Grey,
2 Bedroom House,1890000.0,2.0,3.0,,1269.0,16 Berg Street,
2 Bedroom Apartment,1060000.0,2.0,1.0,2.0,,,
3 Bedroom House,1235000.0,3.0,2.0,2.0,475.0,43 Cabinet Street,
4 Bedroom House,1898000.0,4.0,1.0,1.0,1800.0,,
2 Bedroom Apartment,950000.0,2.0,1.0,1.0,,8 Albertyn Street,
3 Bedroom House,1390000.0,3.0,2.0,2.0,418.0,,
3 Bedroom House,2500000.0,3.0,3.0,2.0,,,
2 Bedroom Townhouse,1195000.0,2.0,1.0,2.0,264.0,3 Montagu,
4 Bedroom House,2686875.0,4.0,4.0,2.0,4441.0,,
4 Bedroom House,1780000.0,4.0,2.0,1.0,1050.0,,
2 Bedroom House,1600000.0,2.0,1.0,,3362.0,24 Diederik Street,
5 Bedroom House,3799000.0,5.0,45.0,2.0,561.0,22a Delheim Street,
4 Bedroom House,1888000.0,4.0,2.0,4.0,714.0,5 Grey,
4 Bedroom House,2100000.0,4.0,2.0,6.0,1535.0,,
2 Bedroom Apartment,950000.0,2.0,1.0,3.0,,,
3 Bedroom House,1350000.0,3.0,2.0,3.0,990.0,,
3 Bedroom House,3700000.0,3.0,2.0,4.0,1254.0,,
4 Bedroom House,2200000.0,4.0,4.0,1.0,1412.0,,
3 Bedroom Townhouse,2520000.0,3.0,2.0,4.0,,,
2 Bedroom House,1400000.0,2.0,2.0,4.0,348.0,1197 Flamink Street,
5 Bedroom House,3500000.0,5.0,2.0,4.0,2141.0,5 Giddy Street,
3 Bedroom House,599000.0,3.0,1.0,1.0,560.0,,
3 Bedroom House,2800000.0,3.0,2.0,1.0,69533.0,H167 Kwikkie-Eggo Straat In Die Boord,
3 Bedroom House,3990000.0,3.0,2.0,2.0,1814.0,20 Jan Groentjie,
8 Bedroom House,1910000.0,8.0,4.0,11.0,1075.0,,
2 Bedroom House,950000.0,2.0,1.0,2.0,,8 Albertyn Street,
4 Bedroom House,2736000.0,4.0,25.0,5.0,,2 Uitspan Street,
3 Bedroom Townhouse,3890000.0,3.0,1.0,1.0,2317.0,,
4 Bedroom House,2900000.0,4.0,3.0,4.0,997.0,,
3 Bedroom House,1300000.0,3.0,2.0,1.0,387.0,,
3 Bedroom House,1590000.0,3.0,3.0,2.0,535.0,,
14 Bedroom House,3500000.0,14.0,15.0,14.0,1241.0,,
3 Bedroom House,1410000.0,3.0,2.0,6.0,924.0,545 Perlemoen Str,
4 Bedroom House,2736000.0,4.0,25.0,5.0,,2 Uitspan Street,
3 Bedroom House,1100000.0,3.0,1.0,,31285.0,,
4 Bedroom House,3225000.0,4.0,35.0,4.0,629.0,5 King Street,
3 Bedroom House,1290000.0,3.0,2.0,6.0,,,
3 Bedroom House,1050000.0,3.0,2.0,8.0,3416.0,10 Thompson,
7 Bedroom House,2650000.0,7.0,,,890.0,,
2 Bedroom House,1890000.0,2.0,1.0,,621.0,,
3 Bedroom House,1950000.0,3.0,25.0,,390.0,,
House,2450000.0,,,5.0,1354.0,,
2 Bedroom House,1272000.0,2.0,1.0,2.0,311.0,,
3 Bedroom House,870000.0,3.0,2.0,4.0,248.0,,
2 Bedroom Townhouse,1150000.0,2.0,1.0,2.0,,,
3 Bedroom House,1700000.0,3.0,3.0,2.0,951.0,,
3 Bedroom House,1890000.0,3.0,2.0,2.0,,,
3 Bedroom House,1280000.0,3.0,2.0,2.0,422.0,38 Camelot Street,
2 Bedroom House,880000.0,2.0,1.0,3.0,849.0,,
3 Bedroom House,1250000.0,3.0,2.0,2.0,446.0,,
3 Bedroom House,1397000.0,3.0,1.0,3.0,1190.0,,
4 Bedroom House,1380000.0,4.0,2.0,3.0,2324.0,,
House,1696000.0,,,,262.0,12q Limpopo Steeet,
4 Bedroom House,5830000.0,4.0,3.0,10.0,1360.0,,
3 Bedroom House,1550000.0,3.0,2.0,1.0,954.0,14 Pratley Street,
3 Bedroom House,870000.0,3.0,2.0,4.0,248.0,,
3 Bedroom House,1490000.0,3.0,2.0,5.0,390.0,,
1 Bedroom Apartment,636000.0,1.0,1.0,1.0,,,
5 Bedroom House,2750000.0,5.0,3.0,,,,
3 Bedroom House,1600000.0,3.0,1.0,1.0,793.0,10 Van Riebeeck Street,
3 Bedroom House,3100000.0,3.0,2.0,6.0,807.0,,
5 Bedroom House,3350000.0,5.0,25.0,4.0,14.0,,
4 Bedroom House,4300000.0,4.0,3.0,4.0,1000.0,,
3 Bedroom House,1390000.0,3.0,2.0,1.0,1046.0,,
4 Bedroom House,1395000.0,4.0,1.0,3.0,867.0,,
3 Bedroom House,1499000.0,3.0,1.0,4.0,582.0,,
3 Bedroom House,950000.0,3.0,2.0,,297.0,,
3 Bedroom House,4300000.0,3.0,2.0,2.0,7172.0,,
6 Bedroom House,1800000.0,6.0,5.0,3.0,1398.0,,
3 Bedroom House,850000.0,3.0,1.0,5.0,1000.0,,
4 Bedroom House,2950000.0,4.0,3.0,3.0,1160.0,,
3 Bedroom House,795000.0,3.0,2.0,2.0,500.0,,
3 Bedroom House,2495000.0,3.0,2.0,2.0,821.0,,
4 Bedroom House,6940000.0,4.0,25.0,3.0,3500.0,,
3 Bedroom House,1750000.0,3.0,2.0,4.0,2012.0,,
3 Bedroom House,4300000.0,3.0,2.0,2.0,7172.0,,
4 Bedroom House,2390000.0,4.0,3.0,4.0,624.0,,
House,2080000.0,,,,396.0,,
3 Bedroom House,1795000.0,3.0,2.0,3.0,595.0,,
4 Bedroom House,595000.0,4.0,2.0,1.0,,,
3 Bedroom House,1350000.0,3.0,2.0,2.0,531.0,,
3 Bedroom House,3700000.0,3.0,2.0,3.0,4484.0,,
3 Bedroom Townhouse,1700000.0,3.0,2.0,4.0,361.0,,
3 Bedroom House,150000.0,3.0,2.0,2.0,,,
3 Bedroom House,150000.0,3.0,2.0,2.0,,,
4 Bedroom House,1270000.0,4.0,2.0,,499.0,,
4 Bedroom House,2407800.0,4.0,2.0,,714.0,,
3 Bedroom Apartment,1559000.0,3.0,2.0,2.0,,Swarthaak Eggo 116,
10 Bedroom House,5300000.0,10.0,10.0,5.0,1006.0,,
5 Bedroom House,2625000.0,5.0,3.0,6.0,2426.0,,
3 Bedroom House,756000.0,3.0,1.0,1.0,150.0,,
3 Bedroom House,1790000.0,3.0,2.0,5.0,1082.0,,
3 Bedroom House,1150000.0,3.0,3.0,3.0,,,
3 Bedroom House,,3.0,2.0,4.0,480.0,,
4 Bedroom House,2720000.0,4.0,3.0,3.0,1016.0,,
4 Bedroom House,1100000.0,4.0,2.0,4.0,1555.0,,
6 Bedroom House,6250000.0,6.0,6.0,4.0,4023.0,,
4 Bedroom House,1720000.0,4.0,2.0,6.0,,,
3 Bedroom House,1860000.0,3.0,2.0,,3078.0,,
4 Bedroom House,1905000.0,4.0,2.0,3.0,,1576 Diamant Str,
3 Bedroom House,1950000.0,3.0,1.0,1.0,8565.0,,
3 Bedroom House,1550000.0,3.0,1.0,1.0,1489.0,,
2 Bedroom House,1300000.0,2.0,1.0,3.0,4712.0,,
2 Bedroom Townhouse,2130000.0,2.0,2.0,2.0,473.0,,
4 Bedroom House,2449000.0,4.0,2.0,3.0,1398.0,,
3 Bedroom Townhouse,1600000.0,3.0,2.0,2.0,303.0,,
3 Bedroom House,2100000.0,3.0,2.0,1.0,,,
3 Bedroom House,2330000.0,3.0,2.0,4.0,1221.0,,
4 Bedroom House,2120000.0,4.0,2.0,2.0,1000.0,,
4 Bedroom House,2950000.0,4.0,4.0,4.0,1021.0,,
15 Bedroom House,7300000.0,15.0,9.0,8.0,6642.0,,
3 Bedroom House,900000.0,3.0,1.0,4.0,,,
2 Bedroom House,1300000.0,2.0,1.0,3.0,4712.0,,
3 Bedroom House,1600000.0,3.0,1.0,4.0,1000.0,,
2 Bedroom House,1720000.0,2.0,2.0,1.0,321.0,,
3 Bedroom House,1250000.0,3.0,25.0,3.0,1487.0,,
1 Bedroom Apartment,1270000.0,1.0,2.0,,,,
3 Bedroom House,2780000.0,3.0,3.0,3.0,1850.0,,
3 Bedroom House,1450000.0,3.0,2.0,2.0,356.0,,
2 Bedroom Apartment,1199000.0,2.0,2.0,2.0,,,
3 Bedroom House,1350000.0,3.0,2.0,2.0,481.0,,
2 Bedroom Townhouse,1150000.0,2.0,1.0,2.0,170.0,,
6 Bedroom House,1962000.0,6.0,5.0,2.0,12848.0,228 Karos Settlement,
4 Bedroom House,,4.0,3.0,3.0,1555.0,,
9 Bedroom House,2500000.0,9.0,5.0,1.0,926.0,,
1 Bedroom Apartment,700000.0,1.0,1.0,1.0,,,
5 Bedroom House,2895000.0,5.0,3.0,4.0,,,
2 Bedroom House,650000.0,2.0,1.0,1.0,400.0,,
8 Bedroom House,3210000.0,8.0,4.0,4.0,,,
2 Bedroom House,290000.0,2.0,,,,,
3 Bedroom House,1350000.0,3.0,1.0,4.0,,,
2 Bedroom House,695000.0,2.0,1.0,2.0,58.0,,
1 Bedroom House,766100.0,1.0,1.0,,,,
1 Bedroom Apartment,1070000.0,1.0,1.0,1.0,611.0,,
4 Bedroom House,3250000.0,4.0,2.0,5.0,,,
